what,kind,bundleId,bundleVersion,description,time
error,log,,,"No Byte Stream Services found for Nios II Console View",1471606841942
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1471606845417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471606846799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471606859964
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1471606859980
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471606860464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1471606887805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1471606889084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1471606895589
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1471606895901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471606896354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471606915138
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1471606915169
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471606919303
error,log,,,"No Byte Stream Services found for Nios II Console View",1471606924701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471606926292
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1471606927698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471606940712
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1471606940743
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471606943208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1471606950877
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1471606951938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471606952390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471606955572
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471606955604
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471606955869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471606960939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471606972646
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1471606972693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471606974349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471606975956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471606978858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471606982851
error,log,,,"No Byte Stream Services found for Nios II Console View",1471606984240
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471606984583
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471606985394
