what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1471572882744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471572883290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471572896191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1471572924293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1471572925073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1471572926118
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1471572926468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471572926988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471572941791
error,log,,,"No Byte Stream Services found for Nios II Console View",1471572953761
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1471572958224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471573045393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471573435253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471573464576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471573499379
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471573524341
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471573532445
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471573532754
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1471573535227
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471573553248
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471573567372
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471573612084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1471573626762
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471573627847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1471573632214
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471573636345
