what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1471586333726
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1471586333727
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1471586333727
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1471586333728
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1471586333730
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1471586333731
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1471586333731
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1471586333732
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1471586333733
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1471586333734
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1471586333735
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1471586333736
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1471586333737
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1471586333738
started,bundle,com.altera.sbtgui.integration,13.0.0.156,"com.altera.sbtgui.integration",1471586333754
started,bundle,com.altera.sbtgui.project,13.0.0.156,"com.altera.sbtgui.project",1471586333754
started,bundle,com.altera.systemconsole,13.0.0.156,"com.altera.systemconsole",1471586333755
started,bundle,com.altera.systemconsole.designs.plugin,13.0.0.156,"com.altera.systemconsole.designs.plugin",1471586333755
started,bundle,com.altera.utilities,13.0.0.156,"com.altera.utilities",1471586333756
os,sysinfo,,,"win32",1471586333759
arch,sysinfo,,,"x86",1471586333759
ws,sysinfo,,,"win32",1471586333759
locale,sysinfo,,,"zh_CN",1471586333759
processors,sysinfo,,,"4",1471586333759
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1471586333759
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1471586333759
java.specification.name,sysinfo,,,"Java Platform API Specification",1471586333759
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1471586333759
java.specification.version,sysinfo,,,"1.6",1471586333759
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1471586333759
java.version,sysinfo,,,"1.6.0_23",1471586333759
java.vm.info,sysinfo,,,"mixed mode",1471586333759
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1471586333759
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1471586333759
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1471586333759
java.vm.specification.version,sysinfo,,,"1.0",1471586333759
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1471586333759
java.vm.version,sysinfo,,,"19.0-b09",1471586333759
started,bundle,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch",1471586335262
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1471586338500
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1471586343303
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1471586345516
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1471586345516
started,bundle,com.altera.sbtgui.core,13.0.0.156,"com.altera.sbtgui.core",1471586345516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471586346599
error,log,,,"No Byte Stream Services found for Nios II Console View",1471586352261
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1471586352442
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1471586352459
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1471586352462
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1471586352464
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1471586352486
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1471586356477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471588510091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1471588519841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1471588524188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471588528674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471588532949
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471588532996
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471588535648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471588545221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471588545299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471588545377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471588549347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1471588554666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1471588559104
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1471588562260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471588564189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471588567563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1471588577126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1471588580106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1471588584427
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1471588586595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471588587122
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1471588592934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471588600720
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471588600751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471588606031
error,log,,,"No Byte Stream Services found for Nios II Console View",1471588609753
