what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1471150505220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471150505610
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1471150521551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471150529723
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1471150557156
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1471150557187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471150557691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471150558283
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1471150561076
started,bundle,com.altera.debug.cdi.gdb.plugin,13.0.0.156,"com.altera.debug.cdi.gdb.plugin",1471150573808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471150574650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471150682601
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1471150682695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471150684564
error,log,,,"No Byte Stream Services found for Nios II Console View",1471150691632
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1471150691804
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1471150691835
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1471150694021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471150714837
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1471150714884
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471150715617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471150738879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471150763010
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471150763056
started,bundle,com.altera.sbtgui.ui,13.0.0.156,"com.altera.sbtgui.ui",1471150768740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471150770690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471150820214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471150827824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471150979770
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471150979801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1471150981080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471150982063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471151052436
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1471151053466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471151062628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471151067979
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1471151081920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471151082450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471151114856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471151119315
